SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATE SALE,BREED,YEARFOAL
2023,Y,23FTOCTYR,2023-10-25,1,3,891,891,,,2022-05-03,1,DKB,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,MISS LUNA,MISS LUNA,HENNY HUGHES,HENNY HUGHES,,,,,,,CLAIBORNE FARM AGENT,,,,NOT SOLD,,,,37000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,892,892,,,2022-02-19,1,CH,F,,Y,,,ON,AUDIBLE,AUDIBLE,MISS MATZO,MISS MATZO,ROYAL ACADEMY,ROYAL ACADEMY,,,,,,,TAYLOR MADE SALES AGENCY AGENT XCI,,,,OUT,,,,0,,https://youtu.be/-u5cH1WPc0k,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,893,893,,,2022-05-13,1,B,C,,Y,,,ON,DANISH DYNAFORMER,DANISH DYNAFORMER,MISS MEDAGLIA,MISS MEDAGLIA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,HUNTER VALLEY FARM AGENT,,,,CANUCK RACING CLUB LP2,,,,2000,,https://vimeo.com/872539177?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,894,894,,,2022-02-27,1,DKB,F,,Y,,,NY,TIZ THE LAW,TIZ THE LAW,MISS NANCY,MISS NANCY,ARCH,ARCH,,,,,,,HUNTER VALLEY FARM AGENT,,,,ALISTAR FYFE RACING,,,,85000,,https://vimeo.com/875919069?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,895,895,,,2022-05-06,1,CH,F,,Y,,,NY,FLATTER,FLATTER,MISS VALENTINE,MISS VALENTINE,AFLEET ALEX,AFLEET ALEX,,,,,,,WINTER QUARTER FARM AGENT,,,,NOT SOLD,,,,1000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,896,896,,,2022-04-12,1,DKB,C,,Y,,,ON,GHOSTZAPPER,GHOSTZAPPER,MISSY CRISSY,MISSY CRISSY,COURT VISION,COURT VISION,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,ITAL-CAL HORSE MANAGEMENT INC,,,,20000,,https://vimeo.com/876862519?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,897,897,,,2022-02-25,1,B,C,,Y,,,KY,COPPER BULLET,COPPER BULLET,MISS ZIPPY,MISS ZIPPY,CITY ZIP,CITY ZIP,,,,,,,PARAMOUNT SALES AGENT XVI,,,,NESTOR CHACIN,,,,10000,,https://vimeo.com/875130928?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,898,898,,,2022-04-18,1,DKB,C,,Y,,,KY,SHARP AZTECA,SHARP AZTECA,MISTY SKY,MISTY SKY,MINESHAFT,MINESHAFT,,,,,,,MACHMER HALL SALES AGENT I,,,,CHAD SCHUMER AGENT,,,,22000,,https://vimeo.com/876399920?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,899,899,,,2022-02-24,1,DKB,F,,Y,,,ON,PERFECT TIMBER,PERFECT TIMBER,MISTY TOWN,MISTY TOWN,JERSEY TOWN,JERSEY TOWN,,,,,,,HUNTER VALLEY FARM AGENT,,,,NOT SOLD,,,,1000,,https://vimeo.com/870633040?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,900,900,,,2022-04-19,1,B,C,,Y,,,INDIANA,HIT IT A BOMB,HIT IT A BOMB,MIXOLOGY,MIXOLOGY,OLD FASHIONED,OLD FASHIONED,,,,,,,MAPLE RUN SOUTH AGENT,,,,STUD LA ALIANZA,,,,12000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,901,901,,,2022-03-14,1,B,F,,Y,,,KY,THOUSAND WORDS,THOUSAND WORDS,MIZ LIZ,MIZ LIZ,STORMY ATLANTIC,STORMY ATLANTIC,,,,,,,LEGACY BLOODSTOCK AGENT III,,,,NOT SOLD,,,,1000,,https://vimeo.com/876404162?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,902,902,,,2022-03-22,1,GRR,C,,Y,,,KY,UNION RAGS,UNION RAGS,MIZZEN MOON,MIZZEN MOON,MIZZEN MAST,MIZZEN MAST,,,,,,,FOUR STAR SALES AGENT,,,,NOT SOLD,,,,30000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,903,903,,,2022-04-14,1,B,C,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,MOARIA,MOARIA,UNCLE MO,UNCLE MO,,,,,,,STONERIGGS FARM,,,,GRANDVIEW EQUINE,,,,240000,,https://vimeo.com/875130712?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,904,904,,,2022-03-27,1,DKB,F,,Y,,,KY,THE FACTOR,THE FACTOR,MOCHA CHIP,MOCHA CHIP,TRAPPE SHOT,TRAPPE SHOT,,,,,,,ST GEORGE SALES AGENT VII,,,,DANBRO FARMS LLC,,,,42000,,https://vimeo.com/875373537?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,905,905,,,2022-05-13,1,B,F,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,MO CHEEKS,MO CHEEKS,UNCLE MO,UNCLE MO,,,,,,,VINERY SALES AGENT VI,,,,NOT SOLD,,,,60000,,https://vimeo.com/876542335,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,906,906,,,2022-01-26,1,B,C,,Y,,,KY,GOLDENCENTS,GOLDENCENTS,MOCHI,MOCHI,STREET BOSS,STREET BOSS,,,,,,,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,S.R.O.A (K.O.I.D.),,,,25000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,907,907,,,2022-03-24,1,B,C,,Y,,,KY,AUTHENTIC,AUTHENTIC,MO CITY,MO CITY,UNCLE MO,UNCLE MO,,,,,,,TAYLOR MADE SALES AGENCY AGENT XXXVI,,,,MIKE RYAN AGENT,,,,235000,,https://vimeo.com/875516895?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,908,908,,,2022-02-24,1,B,C,,Y,,,ON,COLLECTED,COLLECTED,MOLLY MEISTER,MOLLY MEISTER,BODEMEISTER,BODEMEISTER,,,,,,,ANDERSON FARMS AGENT,,,,RICARDO GUTIERREZ,,,,23000,,https://vimeo.com/872562570?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,909,909,,,2022-03-11,1,DKB,F,,Y,,,KY,TOM'S D'ETAT,TOM'S D'ETAT,MO ME MO MY,MO ME MO MY,UNCLE MO,UNCLE MO,,,,,,,PARAMOUNT SALES AGENT XXVII,,,,NOT SOLD,,,,28000,,https://vimeo.com/877304797?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,910,910,,,2022-04-17,1,DKB,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,MOMS MABLEY,MOMS MABLEY,NOTIONAL,NOTIONAL,,,,,,,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,911,911,,,2022-04-28,1,DKB,C,,Y,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,MOM'S NIGHT OUT,MOM'S NIGHT OUT,FIRST DUDE,FIRST DUDE,,,,,,,PARAMOUNT SALES AGENT XXII,,,,MY PURPLE HAZE STABLES,,,,10000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,912,912,,,2022-04-26,1,B,C,,Y,,,KY,CATALINA CRUISER,CATALINA CRUISER,MOMS PRIDE (FR),MOMS PRIDE (FR),INTO MISCHIEF,INTO MISCHIEF,,,,,,,MAINE CHANCE FARM (UNIVERSITY OF KENTUCKY),,,,GOOD GAMES,,,,20000,,https://youtu.be/iMp-opJouwo,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,913,913,,,2022-04-14,1,DKB,F,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,MONARCHIA,MONARCHIA,ARCH,ARCH,,,,,,,HIGHGATE SALES AGENT FOR HREH RAISED AT SPRINGHILL EQUINE,,,,JIMMY KAHIG LLC,,,,67000,,https://vimeo.com/875976081,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,914,914,,,2022-04-04,1,DKB,F,,Y,,,ON,DANISH DYNAFORMER,DANISH DYNAFORMER,MONARCH RECOLETA,MONARCH RECOLETA,MONARCHOS,MONARCHOS,,,,,,,FOUR STAR SALES AGENT,,,,FRANK HUARTE,,,,2000,,https://vimeo.com/872540812?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,915,915,,,2022-05-04,1,DKB,C,,Y,,,ON,AUDIBLE,AUDIBLE,MONDAYMORNINGBLUES,MONDAYMORNINGBLUES,MORNING LINE,MORNING LINE,,,,,,,HILL 'N' DALE AT XALAPA AGENT,,,,FRANK HUARTE,,,,2000,,https://vimeo.com/876863057?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,916,916,,,2022-03-27,1,DKB,F,,Y,,,KY,MCKINZIE,MCKINZIE,MONTANA NATIVE,MONTANA NATIVE,YES IT'S TRUE,YES IT'S TRUE,,,,,,,GAINESWAY AGENT X,,,,THOROSTOCK LLC & SETH MORRIS THOROUGHBREDS,,,,265000,,https://vimeo.com/874193414/6fe10f2928?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,917,917,,,2022-02-27,1,GRR,C,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,MONTANA PRETTY,MONTANA PRETTY,FROSTED,FROSTED,,,,,,,TAYLOR MADE SALES AGENCY AGENT LXX,,,,NOT SOLD,,,,27000,,https://youtu.be/n2jcsnPB6A0,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,918,918,,,2022-01-30,1,B,C,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,MONTHLY,MONTHLY,MALIBU MOON,MALIBU MOON,,,,,,,VINERY SALES AGENT XIII,,,,NOT SOLD,,,,50000,,https://vimeo.com/876963080?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,919,919,,,2022-02-13,1,CH,F,,Y,,,NY,FLAMEAWAY,FLAMEAWAY,MOONCITO,MOONCITO,STAY THIRSTY,STAY THIRSTY,,,,,,,BLACKBURN FARM AGENT,,,,DON ARIENZO STABLE LLC,,,,3000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,920,920,,,2022-04-29,1,DKB,C,,Y,,,OHIO,SHANCELOT,SHANCELOT,MOON DATE,MOON DATE,MALIBU MOON,MALIBU MOON,,,,,,,PETER SHEPPELL THOROUGHBREDS,,,,ERBR,,,,20000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,921,921,,,2022-02-28,1,DKB,F,,Y,,,KY,MO TOWN,MO TOWN,MOONLIGHT KISS,MOONLIGHT KISS,MALIBU MOON,MALIBU MOON,,,,,,,LEDGELANDS LLC AGENT,,,,NOT SOLD,,,,6500,,https://vimeo.com/872143681?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,922,922,,,2022-05-27,1,GRR,C,,Y,,,VA,THE FACTOR,THE FACTOR,MOONLIGHT LADY,MOONLIGHT LADY,MALIBU MOON,MALIBU MOON,,,,,,,WARRENDALE SALES AGENT FOR LAZY LANE FARM,,,,GOP RACING STABLE,,,,30000,,https://vimeo.com/876947084?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,923,923,,,2022-02-22,1,DKB,F,,Y,,,KY,MITOLE,MITOLE,MOON PIE (IRE),MOON PIE (IRE),MR. GREELEY,MR. GREELEY,,,,,,,GAINESWAY AGENT XIX,,,,FAST HORSES,,,,17000,,https://vimeo.com/873484040?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,924,924,,,2022-02-07,1,B,C,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,MORE ROSES,MORE ROSES,UNCLE MO,UNCLE MO,,,,,,,FOUR STAR SALES AGENT FOR D.C. GOFF,,,,PILTOWN BOUND,,,,115000,,https://vimeo.com/874614645?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,925,925,,,2022-03-06,1,CH,C,,Y,,,KY,AMERICAN FREEDOM,AMERICAN FREEDOM,MORE STORMYWEATHER,MORE STORMYWEATHER,MORE THAN READY,MORE THAN READY,,,,,,,TAYLOR MADE SALES AGENCY AGENT VII,,,,SULIMAN BLOODSTOCK,,,,12000,,https://youtu.be/zQeSTjFkb7c,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,926,926,,,2022-05-04,1,CH,F,,Y,,,NY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,MORE THAN LOVE,MORE THAN LOVE,MORE THAN READY,MORE THAN READY,,,,,,,MULHOLLAND SPRINGS AGENT VII,,,,OUT,,,,0,,https://vimeo.com/874528453?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,927,927,,,2022-03-27,1,DKB,C,,Y,,,ON,BERNARDINI,BERNARDINI,MORILLES (GB),MORILLES (GB),MONTJEU (IRE),MONTJEU (IRE),,,,,,,KEITH LANCASTER AGENT,,,,J B BLOODSTOCK,,,,62000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,928,928,,,2022-05-02,1,B,C,,Y,,,ON,CONNECT,CONNECT,MORNING GOLD,MORNING GOLD,MORNING LINE,MORNING LINE,,,,,,,FOUR STAR SALES AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,929,929,,,2022-04-03,1,CH,F,,Y,,,ON,TALE OF EKATI,TALE OF EKATI,MORNING STRIKE,MORNING STRIKE,SMART STRIKE,SMART STRIKE,,,,,,,FOUR STAR SALES AGENT,,,,BREANDAN DRAPER AGENT FOR SPAN INVESTMENT,,,,3000,,https://vimeo.com/872541102?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,930,930,,,2022-04-08,1,B,F,,Y,,,ON,DANISH DYNAFORMER,DANISH DYNAFORMER,MORNING TALE,MORNING TALE,TALE OF EKATI,TALE OF EKATI,,,,,,,PARAMOUNT SALES AGENT XXIII,,,,TED HOLDER,,,,4000,,https://vimeo.com/870634875?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,931,931,,,2022-05-06,1,B,F,,Y,,,NY,AUTHENTIC,AUTHENTIC,MO'S M V P,MO'S M V P,UNCLE MO,UNCLE MO,,,,,,,HUNTER VALLEY FARM AGENT,,,,NOT SOLD,,,,97000,,https://vimeo.com/875919120?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,932,932,,,2022-03-19,1,B,C,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,MOTOWN GIRL,MOTOWN GIRL,UNCLE MO,UNCLE MO,,,,,,,FOUR STAR SALES AGENT FOR BAYNE & CHRISTINA WELKER,,,,GW MCCLINTOCK,,,,145000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,933,933,,,2022-04-18,1,DKB,F,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,MOTOWN LADY,MOTOWN LADY,UNCLE MO,UNCLE MO,,,,,,,GAINESWAY AGENT XIV,,,,KNOCKOUT THOROUGHBREDS,,,,7500,,https://vimeo.com/875298491/cfb6ab1d71?ts=0&share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,934,934,,,2022-04-12,1,DKB,C,,Y,,,KY,AUDIBLE,AUDIBLE,MOVIEMAKER,MOVIEMAKER,CURLIN,CURLIN,,,,,,,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,935,935,,,2022-04-27,1,B,F,,Y,,,KY,HARD SPUN,HARD SPUN,MOYNE ABBEY,MOYNE ABBEY,CHARISMATIC,CHARISMATIC,,,,,,,CLAIBORNE FARM AGENT,,,,KIM NARDELLI AGENT,,,,10000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,936,936,,,2022-01-24,1,GRR,F,,Y,,,KY,TAPIT,TAPIT,MOYO HONEY,MOYO HONEY,MIZZEN MAST,MIZZEN MAST,,,,,,,PARAMOUNT SALES AGENT XXXII,,,,CHERIE DEVAUX AGENT,,,,195000,,https://vimeo.com/876569043?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,937,937,,,2022-04-30,1,B,F,,Y,,,ON,FLATTER,FLATTER,MRS. APPEAL,MRS. APPEAL,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,,,,ST GEORGE SALES AGENT VIII,,,,FRANK HUARTE,,,,5000,,https://vimeo.com/872560836?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,938,938,,,2022-02-13,1,DKB,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,MRS. AWESOME,MRS. AWESOME,AWESOME AGAIN,AWESOME AGAIN,,,,,,,SHAWHAN PLACE LLC AGENT FOR ASCOT THOROUGHBREDS,,,,ALL STARS,,,,10000,,https://vimeo.com/875976160?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,939,939,,,2022-02-14,1,CH,F,,Y,,,KY,HARD SPUN,HARD SPUN,MRS. ROSA,MRS. ROSA,MR. GREELEY,MR. GREELEY,,,,,,,EATON SALES AGENT,,,,NOT SOLD,,,,29000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,940,940,,,2022-05-19,1,B,F,,Y,,,LA,CITY OF LIGHT,CITY OF LIGHT,MS. CHARACTER,MS. CHARACTER,GHOSTZAPPER,GHOSTZAPPER,,,,,,,STRAIGHT LINE EQUINE SALES AGENT FOR COTEAU GROVE FARMS,,,,NOT SOLD,,,,19000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,941,941,,,2022-01-19,1,B,F,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,MS. SHORT FUZE,MS. SHORT FUZE,ZENSATIONAL,ZENSATIONAL,,,,,,,DENALI STUD AGENT IX,,,,LUCKY PENNY BLOODSTOCK,,,,180000,,https://vimeo.com/874533768?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,942,942,,,2022-01-31,1,CH,C,,Y,,,KY,TAMARKUZ,TAMARKUZ,MUMTAAZAH,MUMTAAZAH,TAPIT,TAPIT,,,,,,,BALLYSAX BLOODSTOCK AGENT VI,,,,IDA SPAGNOLA,,,,2500,,https://vimeo.com/875942156?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,943,943,,,2022-03-18,1,B,F,,Y,,,KY,CURLIN,CURLIN,MUNCHKIN MONEY,MUNCHKIN MONEY,FREUD,FREUD,,,,,,,DENALI STUD AGENT XXI,,,,DONATO LANNI AGENT FOR MICHAEL LUND PETERSEN,,,,460000,,https://vimeo.com/868924942?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,944,944,,,2022-01-24,1,DKB,C,,Y,,,LA,AUTHENTIC,AUTHENTIC,MUNNINGS' FINEST,MUNNINGS' FINEST,MUNNINGS,MUNNINGS,,,,,,,ELITE AGENT FOR COTEAU GROVE FARMS,,,,NOT SOLD,,,,145000,,https://vimeo.com/874806939?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,945,945,,,2022-02-21,1,GRR,C,,Y,,,KY,GET STORMY,GET STORMY,MUSIC IN THE AIR,MUSIC IN THE AIR,CREATIVE CAUSE,CREATIVE CAUSE,,,,,,,POPE MCLEAN (CRESTWOOD FARM) AGENT II,,,,VICTOR JIMENEZ,,,,4000,,https://vimeo.com/875516889?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,946,946,,,2022-01-09,1,DKB,F,,Y,,,INDIANA,MO TOWN,MO TOWN,MUSIC TEACHER,MUSIC TEACHER,COMMISSIONER,COMMISSIONER,,,,,,,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT II,,,,RODOLPHE BRISSET AGENT FOR SEPTEMBER FARM LLC,,,,30000,,https://vimeo.com/876581604?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,947,947,,,2022-04-17,1,GRR,C,,Y,,,KY,FROSTED,FROSTED,MY AWESOME MOM,MY AWESOME MOM,AWESOME AGAIN,AWESOME AGAIN,,,,,,,GAINESWAY AGENT XXIII,,,,JAMES W ROGERS,,,,27000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,948,948,,,2022-04-22,1,DKB,F,,Y,,,KY,TAPIT,TAPIT,MY BELLAMY,MY BELLAMY,BELLAMY ROAD,BELLAMY ROAD,,,,,,,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT I,,,,OUT,,,,0,,https://vimeo.com/874567267,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,949,949,,,2022-05-19,1,DKB,F,,Y,,,KY,DIALED IN,DIALED IN,MY BETHANY,MY BETHANY,BERNSTEIN,BERNSTEIN,,,,,,,VINERY SALES AGENT XXXIV,,,,NOT SOLD,,,,34000,,https://vimeo.com/876204104?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,950,950,,,2022-02-25,1,DKB,C,,Y,,,KY,TAKE CHARGE INDY,TAKE CHARGE INDY,MY EKATI CAT,MY EKATI CAT,TALE OF EKATI,TALE OF EKATI,,,,,,,ST GEORGE SALES AGENT XXXII,,,,OUT,,,,0,,https://vimeo.com/874545156?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,951,951,,,2022-03-22,1,B,F,,Y,,,KY,VEKOMA,VEKOMA,MY FAIR LILY,MY FAIR LILY,SMOKE GLACKEN,SMOKE GLACKEN,,,,,,,GAINESWAY AGENT XXXIV,,,,KENNETH MCPEEK AGENT,,,,80000,,https://vimeo.com/874198353/aeb2198b18?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,952,952,,,2022-03-31,1,DKB,C,,Y,,,KY,THE FACTOR,THE FACTOR,MY FOOLISH HEART,MY FOOLISH HEART,SKY MESA,SKY MESA,,,,,,,LANE'S END AGENT,,,,LEGION BLOODSTOCK AGENT,,,,10000,,https://vimeo.com/876777257,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,953,953,,,2022-04-03,1,CH,F,,Y,,,KY,LORD NELSON,LORD NELSON,MY FRIEND C. Z.,MY FRIEND C. Z.,SEEKING THE GOLD,SEEKING THE GOLD,,,,,,,EATON SALES AGENT,,,,L.G. AGENT,,,,4500,,https://vimeo.com/876657888?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,954,954,,,2022-02-03,1,B,F,,Y,,,KY,MALIBU MOON,MALIBU MOON,MY HEART GOES ON,MY HEART GOES ON,ALBERTUS MAXIMUS,ALBERTUS MAXIMUS,,,,,,,ENDEAVOR FARM AGENT,,,,ARCADIO ESCAMILLA,,,,1500,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,955,955,,,2022-04-23,1,B,C,,Y,,,KY,CONSTITUTION,CONSTITUTION,MY LADY LUCK,MY LADY LUCK,HARD SPUN,HARD SPUN,,,,,,,DARBY DAN FARM AGENT I,,,,MIAMI INVESTMENTS,,,,60000,,https://vimeo.com/876229576?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,956,956,,,2022-04-01,1,DKB,C,,Y,,,KY,GAME WINNER,GAME WINNER,MY LADY MUNNINGS,MY LADY MUNNINGS,MUNNINGS,MUNNINGS,,,,,,,GAINESWAY AGENT IX,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,957,957,,,2022-04-13,1,GRR,C,,Y,,,ON,SILENT NAME (JPN),SILENT NAME (JPN),MYRTLE'S GRAY,MYRTLE'S GRAY,ORATORY,ORATORY,,,,,,,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,958,958,,,2022-04-13,1,DKB,F,,Y,,,KY,ECHO TOWN,ECHO TOWN,MY SAVING GRACE,MY SAVING GRACE,SUPER SAVER,SUPER SAVER,,,,,,,TWIN OAKS AGENCY & SALES AGENT,,,,MEAH/LLOYD BLOODSTOCK AGENT STARRY NIGHT RACING,,,,32000,,,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,959,959,,,2022-02-16,1,CH,F,,Y,,,KY,HARD SPUN,HARD SPUN,MYTHOLOGIST,MYTHOLOGIST,GEMOLOGIST,GEMOLOGIST,,,,,,,GROVENDALE SALES AGENT III,,,,LIBERTY MERE RACING/ SIX K'S AGENT,,,,35000,,https://vimeo.com/876236547,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,960,960,,,2022-03-08,1,GRR,C,,Y,,,KY,TAPIT,TAPIT,MY WANDY'S GIRL,MY WANDY'S GIRL,FLOWER ALLEY,FLOWER ALLEY,,,,,,,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT FOR STONESTREET BRED & RAISED,,,,NOT SOLD,,,,145000,,https://vimeo.com/873289892/1c04a3e94f?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,961,961,,,2022-04-20,1,DKB,F,,Y,,,KY,CARACARO,CARACARO,NAKED BOOTLEG,NAKED BOOTLEG,PASS RUSH,PASS RUSH,,,,,,,LEGACY BLOODSTOCK AGENT III,,,,THOROSTOCK LLC,,,,20000,,https://vimeo.com/876404925?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,962,962,,,2022-02-24,1,B,C,,Y,,,KY,TIZ THE LAW,TIZ THE LAW,NATURAL RUSH,NATURAL RUSH,INDIAN CHARLIE,INDIAN CHARLIE,,,,,,,WARRENDALE SALES AGENT XXII,,,,YEOMANSTOWN STUD,,,,40000,,https://vimeo.com/874231307?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,963,963,,,2022-05-07,1,GRR,C,,Y,,,KY,THE FACTOR,THE FACTOR,NECK OF THE MOON,NECK OF THE MOON,MORE THAN READY,MORE THAN READY,,,,,,,ST GEORGE SALES AGENT XXX,,,,RONALD J BROCKMEYER,,,,22000,,https://vimeo.com/876247231?share=copy,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,964,964,,,2022-05-09,1,CH,C,,Y,,,NY,UNION JACKSON,UNION JACKSON,NEHANTIC KAT,NEHANTIC KAT,TOMORROWS CAT,TOMORROWS CAT,,,,,,,BLANDFORD STUD (PADRAIG CAMPION) AGENT,,,,GRASSROOTS TRN & SALES LLC,,,,5000,,https://youtu.be/h_1KIGqHE3Q,,,T,2022
2023,Y,23FTOCTYR,2023-10-25,1,3,965,965,,,2022-05-01,1,B,F,,Y,,,KY,TAPIT,TAPIT,NEMORALIA,NEMORALIA,MORE THAN READY,MORE THAN READY,,,,,,,ELITE AGENT,,,,LUGAMO RACING STABLE,,,,60000,,https://vimeo.com/874806823?share=copy,,,T,2022
